DateTime,Open,High,Low,Close,Volume,VAHPercent,VALPercent,POCPercent,Skewness,Kurtosis,PriceToVAHPercent,PriceToVALPercent,PriceToPOCPercent,PriceToHODPercent,PriceToLODPercent,PriceToPrevHODPercent,PriceToPrevLODPercent,DayRangePercent,BarDelta,DeltaToVolumePercent,CumDelta,CumDeltaToHODPercent,CumDeltaToLODPercent
2025-03-18  01:30:00,19935.75,19954.25,19930.50,19951.50,1883,0.610635,0.001715,0.205832,0.219759,1.881307,-0.002911,0.001531,0.000038,-0.005731,0.001544,0.000000,0.000000,0.000000,495,0.262878,-329,0.000000,0.000000
2025-03-18  02:00:00,19950.50,19971.00,19941.00,19969.75,1834,0.591767,0.001715,0.205832,0.347159,1.930410,-0.001862,0.002447,0.000952,-0.004821,0.002460,0.000000,0.000000,0.000000,246,0.134133,-83,0.000000,0.000000
2025-03-18  02:30:00,19971.00,19980.25,19958.25,19975.25,1230,0.583190,0.001715,0.205832,0.401849,2.024819,-0.001525,0.002723,0.001228,-0.004547,0.002736,0.000000,0.000000,0.000000,-26,-0.021138,-109,0.000000,0.000000
2025-03-18  03:00:00,19975.50,19986.75,19961.00,19984.25,2047,0.567753,0.006861,0.205832,0.478214,2.184384,-0.000962,0.003137,0.001679,-0.004099,0.003188,0.000000,0.000000,0.000000,51,0.024915,-58,0.000000,0.000000
2025-03-18  03:30:00,19984.25,19989.00,19973.00,19980.25,1450,0.555746,0.006861,0.205832,0.503637,2.301574,-0.001075,0.002936,0.001479,-0.004298,0.002987,0.000000,0.000000,0.000000,-138,-0.095172,-196,0.000000,0.000000
2025-03-18  04:00:00,19980.75,20023.00,19968.50,20016.25,3575,0.583190,0.077187,0.205832,0.424734,2.376096,0.000525,0.004227,0.003283,-0.002504,0.004794,0.000000,0.000000,0.000000,-55,-0.015385,-251,0.000000,0.000000
2025-03-18  04:30:00,20016.25,20038.50,20005.25,20024.00,3533,0.620926,0.077187,0.205832,0.208109,2.137138,0.000637,0.004616,0.003672,-0.002118,0.005183,0.000000,0.000000,0.000000,-77,-0.021795,-328,0.000000,0.000000
2025-03-18  05:00:00,20024.75,20037.50,20012.75,20021.25,2521,0.646655,0.077187,0.205832,0.072645,2.051341,0.000312,0.004478,0.003534,-0.002255,0.005045,0.000000,0.000000,0.000000,71,0.028163,-257,0.000000,0.000000
2025-03-18  05:30:00,20022.00,20025.75,19978.00,19981.00,4159,0.651801,0.121784,0.205832,-0.014229,2.184652,-0.001736,0.002132,0.001516,-0.004261,0.003024,0.000000,0.000000,0.000000,-45,-0.010820,-302,0.000000,0.000000
2025-03-18  06:00:00,19980.25,19985.75,19922.50,19967.00,7575,0.610635,0.066895,0.205832,0.223906,2.096437,-0.002136,0.001831,0.000815,-0.004959,0.002322,0.000000,0.000000,0.000000,-111,-0.014653,-413,0.000000,0.000000
2025-03-18  06:30:00,19968.00,19984.75,19937.50,19981.50,3932,0.591767,0.066895,0.205832,0.329498,2.160821,-0.001275,0.002559,0.001541,-0.004236,0.003050,0.000000,0.000000,0.000000,-76,-0.019329,-489,0.000000,0.000000
2025-03-18  07:00:00,19981.75,19997.75,19955.25,19955.75,4300,0.576329,0.077187,0.205832,0.392359,2.318420,-0.002449,0.001192,0.000251,-0.005519,0.001757,0.000000,0.000000,0.000000,-84,-0.019535,-573,0.000000,0.000000
2025-03-18  07:30:00,19956.25,19979.75,19929.50,19971.25,5343,0.552316,0.070326,0.205832,0.487343,2.396506,-0.001500,0.002019,0.001028,-0.004747,0.002535,0.000000,0.000000,0.000000,109,0.020401,-464,0.000000,0.000000
2025-03-18  08:00:00,19970.00,19970.00,19933.00,19961.00,4633,0.536878,0.070326,0.205832,0.569233,2.447484,-0.001900,0.001505,0.000514,-0.005258,0.002021,0.000000,0.000000,0.000000,-183,-0.039499,-647,0.000000,0.000000
2025-03-18  08:30:00,19960.75,19976.50,19901.00,19905.25,7034,0.589124,0.178248,0.300604,0.518840,2.607552,-0.004663,-0.001267,-0.002281,-0.008036,0.000214,0.000000,0.000000,0.000000,-572,-0.081319,-1219,0.000000,0.000000
2025-03-18  09:00:00,19904.75,19930.00,19885.50,19897.00,11320,0.703039,0.248619,0.360497,0.160767,2.544914,-0.005784,-0.001681,-0.002694,-0.008447,0.000578,0.000000,0.000000,0.000000,-196,-0.017314,-1415,0.000000,0.000000
2025-03-18  09:30:00,19898.00,19900.25,19657.25,19672.50,62387,1.000000,0.365913,0.717166,-0.472110,1.829583,-0.019635,-0.006791,-0.013947,-0.019635,0.000776,0.000000,0.000000,0.000000,-1443,-0.023130,-2858,0.000000,0.000000
2025-03-18  10:00:00,19673.00,19718.50,19634.50,19699.50,42228,1.000000,0.184028,0.732060,-0.007909,1.395683,-0.018289,-0.000736,-0.012594,-0.018289,0.003310,0.000000,0.000000,0.000000,-734,-0.017382,-3592,0.000000,0.000000
2025-03-18  10:30:00,19699.75,19733.75,19652.50,19679.75,30497,1.000000,0.156829,0.732060,0.257728,1.418864,-0.019273,-0.001142,-0.013583,-0.019273,0.002305,0.000000,0.000000,0.000000,35,0.001148,-3557,0.000000,0.000000
2025-03-18  11:00:00,19680.00,19696.00,19604.25,19670.50,29063,1.000000,0.187128,0.749594,0.403108,1.547953,-0.019734,-0.001028,-0.014047,-0.019734,0.003379,0.000000,0.000000,0.000000,113,0.003888,-3444,0.000000,0.000000
2025-03-18  11:30:00,19671.00,19701.75,19628.00,19659.00,20841,1.000000,0.174148,0.749594,0.527858,1.655140,-0.020307,-0.001308,-0.014624,-0.020307,0.002793,0.000000,0.000000,0.000000,-31,-0.001487,-3475,0.000000,0.000000
2025-03-18  12:00:00,19659.50,19749.75,19649.75,19747.50,19944,1.000000,0.176312,0.749594,0.632558,1.794957,-0.015897,0.003137,-0.010188,-0.015897,0.007307,0.000000,0.000000,0.000000,1312,0.065784,-2163,0.000000,0.000000
2025-03-18  12:30:00,19747.25,19753.50,19653.25,19732.00,21259,1.000000,0.177393,0.749594,0.728753,1.953397,-0.016670,0.002324,-0.010965,-0.016670,0.006516,0.000000,0.000000,0.000000,-141,-0.006632,-2304,0.000000,0.000000
2025-03-18  13:00:00,19732.75,19749.75,19652.75,19700.75,23829,1.000000,0.182261,0.749594,0.832135,2.142807,-0.018227,0.000622,-0.012531,-0.018227,0.004922,0.000000,0.000000,0.000000,-237,-0.009946,-2541,0.000000,0.000000
2025-03-18  13:30:00,19701.75,19742.75,19669.75,19711.00,18102,0.374256,0.000000,0.185506,0.905555,2.292613,-0.003350,0.005445,0.001067,-0.017716,0.005445,0.000000,0.000000,0.000000,296,0.016352,-2245,0.000000,0.000000
2025-03-18  14:00:00,19711.75,19732.00,19657.75,19700.00,18603,0.315306,0.018929,0.185506,0.979999,2.443485,-0.002532,0.004436,0.000508,-0.018264,0.004884,0.000000,0.000000,0.000000,331,0.017793,-1914,0.000000,0.000000
2025-03-18  14:30:00,19698.75,19783.50,19687.75,19745.50,21967,0.360736,0.054624,0.185506,1.036845,2.614875,-0.001290,0.005909,0.002819,-0.015997,0.007205,0.000000,0.000000,0.000000,1021,0.046479,-893,0.000000,0.000000
2025-03-18  15:00:00,19745.00,19752.25,19687.50,19708.25,17314,0.344511,0.068145,0.185506,1.091748,2.762961,-0.002796,0.003692,0.000927,-0.017853,0.005305,0.000000,0.000000,0.000000,-574,-0.033152,-1467,0.000000,0.000000
2025-03-18  15:30:00,19709.00,19730.50,19662.25,19707.00,36366,0.319632,0.088156,0.185506,1.217659,3.079428,-0.002278,0.003156,0.000863,-0.017915,0.005241,0.000000,0.000000,0.000000,-1328,-0.036518,-2795,0.000000,0.000000
2025-03-18  16:00:00,19706.00,19737.00,19703.50,19722.00,9754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017168,0.006006,0.000000,512,0.052491,0,0.000000,0.000000
2025-03-18  18:00:00,19704.75,19710.25,19666.25,19668.00,2755,0.647727,0.073864,0.255682,0.152631,1.817758,-0.001358,-0.000076,-0.000483,-0.002144,0.000089,-0.019859,0.003252,0.095187,-383,-0.139020,-383,-0.000000,-0.000000
2025-03-18  18:30:00,19667.00,19723.00,19667.00,19708.00,2392,0.629956,0.092511,0.198238,0.198027,1.949051,0.000305,0.001855,0.001550,-0.000761,0.002123,-0.017866,0.005292,0.122769,436,0.182274,53,0.000000,-1.138381
2025-03-18  19:00:00,19708.75,19718.75,19686.25,19697.75,1839,0.766520,0.198238,0.198238,-0.092785,1.924233,-0.000609,0.001029,0.001029,-0.001280,0.001602,-0.018376,0.004769,0.122769,-173,-0.094073,-120,-3.264151,-0.686684
2025-03-18  19:30:00,19697.25,19717.00,19690.50,19709.50,1255,0.775330,0.198238,0.198238,-0.341427,1.946761,-0.000038,0.001626,0.001626,-0.000684,0.002199,-0.017791,0.005369,0.122769,143,0.113944,23,-0.566038,-1.060052
2025-03-18  20:00:00,19708.50,19763.50,19706.25,19756.75,3645,0.526992,0.115681,0.115681,0.433423,2.846342,0.001991,0.004027,0.004027,-0.000342,0.004602,-0.015436,0.007779,0.210384,361,0.099040,384,0.000000,-2.002611
2025-03-18  20:30:00,19756.50,19797.50,19750.00,19776.00,4224,0.609524,0.000000,0.085714,0.395053,1.885613,0.001507,0.005581,0.005006,-0.001086,0.005581,-0.014477,0.008761,0.283937,-100,-0.023674,284,-0.260417,-1.741514
2025-03-18  21:00:00,19775.50,19786.25,19765.00,19772.75,2531,0.752381,0.000000,0.085714,0.074436,1.559354,0.000392,0.005415,0.004841,-0.001250,0.005415,-0.014639,0.008595,0.283937,71,0.028052,355,-0.075521,-1.926893
2025-03-18  21:30:00,19772.50,19780.00,19761.75,19770.25,2772,0.798095,0.000000,0.085714,-0.190590,1.526171,-0.000038,0.005288,0.004714,-0.001376,0.005288,-0.014763,0.008468,0.283937,240,0.086580,595,0.000000,-2.553525
2025-03-18  22:00:00,19771.50,19779.75,19764.00,19773.00,1126,0.801905,0.000000,0.085714,-0.281521,1.554709,0.000076,0.005428,0.004853,-0.001238,0.005428,-0.014626,0.008608,0.283937,-36,-0.031972,559,-0.060504,-2.459530
2025-03-18  22:30:00,19772.50,19779.75,19753.00,19754.25,3378,0.800000,0.000000,0.085714,-0.505980,1.740944,-0.000860,0.004475,0.003900,-0.002185,0.004475,-0.015561,0.007651,0.283937,-22,-0.006513,537,-0.097479,-2.402089
2025-03-18  23:00:00,19754.50,19774.50,19754.00,19763.00,1705,0.798095,0.000000,0.085714,-0.604248,1.861318,-0.000405,0.004920,0.004345,-0.001743,0.004920,-0.015125,0.008098,0.283937,-35,-0.020528,502,-0.156303,-2.310705
2025-03-18  23:30:00,19763.50,19768.00,19754.25,19763.25,1378,0.796190,0.000000,0.085714,-0.671891,1.973265,-0.000379,0.004932,0.004358,-0.001730,0.004932,-0.015112,0.008110,0.283937,-336,-0.243832,166,-0.721008,-1.433420
2025-03-19  00:00:00,19762.75,19764.00,19737.00,19738.25,1305,0.792381,0.000000,0.085714,-0.692769,2.063349,-0.001619,0.003661,0.003087,-0.002993,0.003661,-0.016358,0.006835,0.283937,-131,-0.100383,35,-0.941176,-1.091384
2025-03-19  00:30:00,19738.75,19746.00,19731.00,19736.25,893,0.788571,0.000000,0.085714,-0.679094,2.094999,-0.001695,0.003559,0.002986,-0.003094,0.003559,-0.016458,0.006733,0.283937,-9,-0.010078,26,-0.956303,-1.067885
2025-03-19  01:00:00,19736.75,19749.50,19722.00,19746.50,1315,0.792381,0.085714,0.085714,-0.645728,2.116318,-0.001201,0.003507,0.003507,-0.002576,0.004081,-0.015947,0.007256,0.283937,-53,-0.040304,-27,-1.045378,-0.929504
2025-03-19  01:30:00,19746.00,19762.00,19731.50,19738.25,1321,0.788571,0.085714,0.085714,-0.669383,2.202811,-0.001593,0.003087,0.003087,-0.002993,0.003661,-0.016358,0.006835,0.283937,5,0.003785,-22,-1.036975,-0.942559
2025-03-19  02:00:00,19737.25,19741.75,19722.75,19735.75,1300,0.782857,0.085714,0.085714,-0.633370,2.219619,-0.001682,0.002960,0.002960,-0.003119,0.003534,-0.016483,0.006708,0.283937,14,0.010769,-8,-1.013445,-0.979112
2025-03-19  02:30:00,19734.00,19744.00,19716.75,19738.00,1293,0.779048,0.085714,0.085714,-0.602611,2.241078,-0.001543,0.003075,0.003075,-0.003005,0.003648,-0.016371,0.006823,0.283937,41,0.031709,33,-0.944538,-1.086162
2025-03-19  03:00:00,19738.75,19738.75,19694.50,19722.50,2777,0.809524,0.289524,0.333333,-0.437685,2.047856,-0.002529,0.000926,0.000634,-0.003788,0.002860,-0.017143,0.006032,0.283937,-65,-0.023407,-32,-1.053782,-0.916449
2025-03-19  03:30:00,19723.25,19726.00,19660.00,19673.75,4267,0.834545,0.320000,0.363636,-0.362278,1.912317,-0.005108,-0.001535,-0.001839,-0.006251,0.000699,-0.019572,0.003545,0.297458,-311,-0.072885,-343,-1.576471,-0.104439
2025-03-19  04:00:00,19673.00,19724.00,19671.75,19720.75,4803,0.798182,0.190909,0.363636,-0.151966,1.754275,-0.002479,0.001752,0.000545,-0.003877,0.003090,-0.017230,0.005943,0.297458,33,0.006871,-310,-1.521008,-0.190601
2025-03-19  04:30:00,19721.50,19746.50,19716.75,19721.50,3710,0.787273,0.190909,0.363636,-0.147507,1.873505,-0.002365,0.001791,0.000583,-0.003839,0.003128,-0.017193,0.005981,0.297458,-14,-0.003774,-324,-1.544538,-0.154047
2025-03-19  05:00:00,19721.00,19745.25,19705.50,19741.50,4077,0.770909,0.190909,0.363636,-0.090352,1.965112,-0.001240,0.002807,0.001598,-0.002829,0.004145,-0.016196,0.007001,0.297458,127,0.031150,-197,-1.331092,-0.485640
2025-03-19  05:30:00,19741.50,19767.00,19736.75,19764.25,3220,0.820000,0.320000,0.363636,-0.183670,1.994482,-0.000430,0.003058,0.002752,-0.001680,0.005303,-0.015062,0.008161,0.297458,2,0.000621,-195,-1.327731,-0.490862
2025-03-19  06:00:00,19763.00,19782.75,19757.75,19772.50,3656,0.820000,0.320000,0.363636,-0.274737,1.976577,-0.000013,0.003476,0.003171,-0.001263,0.005722,-0.014651,0.008582,0.297458,-138,-0.037746,-333,-1.559664,-0.130548
2025-03-19  06:30:00,19772.00,19785.00,19748.50,19758.00,3083,0.889091,0.407273,0.814545,-0.345308,2.007187,-0.001226,0.002130,-0.000708,-0.001995,0.004985,-0.015374,0.007843,0.297458,-227,-0.073630,-560,-1.941176,-0.000000
2025-03-19  07:00:00,19758.00,19779.75,19752.75,19772.00,2515,0.889091,0.416364,0.807273,-0.403266,2.032698,-0.000518,0.002777,0.000051,-0.001288,0.005697,-0.014676,0.008557,0.297458,89,0.035388,-471,-1.791597,-0.158929
2025-03-19  07:30:00,19771.50,19789.75,19748.00,19773.25,6582,0.912727,0.441818,0.803636,-0.511203,2.109930,-0.000619,0.002662,0.000139,-0.001225,0.005760,-0.014614,0.008621,0.297458,-306,-0.046490,-777,-2.305882,-0.000000
2025-03-19  08:00:00,19772.50,19783.75,19749.00,19755.00,4478,0.912727,0.460000,0.803636,-0.596309,2.203554,-0.001542,0.001610,-0.000784,-0.002147,0.004832,-0.015523,0.007690,0.297458,-58,-0.012952,-835,-2.403361,-0.000000
2025-03-19  08:30:00,19755.25,19773.75,19742.50,19760.50,4446,0.910909,0.472727,0.803636,-0.665529,2.328944,-0.001251,0.001800,-0.000506,-0.001869,0.005112,-0.015249,0.007970,0.297458,-274,-0.061628,-1109,-2.863866,-0.000000
2025-03-19  09:00:00,19761.50,19792.00,19745.25,19788.25,7730,0.936364,0.516364,0.803636,-0.756710,2.514798,-0.000025,0.002902,0.000898,-0.000467,0.006523,-0.013866,0.009386,0.297458,252,0.032600,-857,-2.440336,-0.227232
2025-03-19  09:30:00,19789.00,19844.75,19706.25,19823.25,48136,0.748309,0.366712,0.598106,-0.287588,2.958904,0.001263,0.004841,0.002668,-0.001083,0.008304,-0.012122,0.011171,0.399676,340,0.007063,-517,-1.868908,-0.533814
2025-03-19  10:00:00,19823.25,19900.75,19822.75,19847.50,31724,0.595016,0.190031,0.458982,0.431337,2.556631,0.002234,0.007193,0.003895,-0.002676,0.009537,-0.010914,0.012408,0.520822,124,0.003909,-393,-1.660504,-0.645627
2025-03-19  10:30:00,19847.50,19866.25,19788.00,19798.00,25680,0.643821,0.127726,0.458982,0.176815,2.326639,-0.000858,0.005447,0.001391,-0.005163,0.007019,-0.013381,0.009883,0.520822,-864,-0.033645,-1257,-3.112605,-0.000000
2025-03-19  11:00:00,19798.00,19883.50,19790.00,19875.00,24245,0.737279,0.190031,0.458982,-0.011761,2.125368,0.001890,0.008589,0.005286,-0.001294,0.010936,-0.009543,0.013811,0.520822,553,0.022809,-704,-2.183193,-0.439936
2025-03-19  11:30:00,19875.00,19937.50,19860.75,19920.25,20631,0.690991,0.164865,0.398198,0.061315,2.133690,0.003451,0.010885,0.007574,-0.000865,0.013238,-0.007288,0.016119,0.600324,445,0.021569,-259,-1.435294,-0.793954
2025-03-19  12:00:00,19919.75,19932.75,19881.25,19905.75,16264,0.721622,0.164865,0.398198,0.011781,2.012619,0.002291,0.010149,0.006841,-0.001592,0.012500,-0.008011,0.015379,0.600324,468,0.028775,209,-0.648739,-1.166269
2025-03-19  12:30:00,19905.25,19909.00,19853.75,19876.00,15191,0.744144,0.164865,0.398198,-0.094598,1.961098,0.000478,0.008640,0.005336,-0.003085,0.010987,-0.009493,0.013862,0.600324,-589,-0.038773,-380,-1.638655,-0.697693
2025-03-19  13:00:00,19875.75,19885.50,19802.25,19806.00,15852,0.795495,0.316216,0.398198,-0.139748,2.044520,-0.003760,0.002950,0.001796,-0.006596,0.007426,-0.012982,0.010291,0.600324,-410,-0.025864,-790,-2.327731,-0.371519
2025-03-19  13:30:00,19806.00,19850.00,19785.50,19809.25,15847,0.788288,0.323423,0.398198,-0.150211,2.144290,-0.003496,0.003013,0.001960,-0.006433,0.007592,-0.012820,0.010457,0.600324,-443,-0.027955,-1233,-3.072269,-0.019093
2025-03-19  14:00:00,19809.25,19928.50,19769.00,19871.25,36949,0.800000,0.323423,0.398198,-0.290523,2.151751,-0.000541,0.006152,0.005096,-0.003323,0.010745,-0.009730,0.013619,0.600324,465,0.012585,-768,-2.290756,-0.389021
2025-03-19  14:30:00,19870.50,20029.75,19867.50,20023.75,39641,0.633536,0.242732,0.298851,0.073203,2.548256,0.006509,0.013874,0.012809,-0.000300,0.018502,-0.002130,0.021398,0.799892,1611,0.040640,843,0.000000,-1.670644
2025-03-19  15:00:00,20023.75,20143.00,19936.25,19955.75,57442,0.543996,0.181677,0.228778,0.652014,2.967916,0.001656,0.010533,0.009370,-0.009296,0.015043,-0.005519,0.017930,1.044889,-858,-0.014937,-15,-1.017794,-0.988067
2025-03-19  15:30:00,19955.00,20058.75,19934.75,19953.25,58282,0.613354,0.180642,0.228778,0.357181,2.442407,-0.000150,0.010432,0.009244,-0.009420,0.014916,-0.005644,0.017802,1.044889,478,0.008202,463,-0.450771,-1.368337
2025-03-19  16:00:00,19953.50,19981.50,19951.75,19970.00,10166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008589,0.015768,0.000000,414,0.040724,0,0.000000,0.000000
2025-03-19  18:00:00,19949.75,19998.75,19944.25,19993.75,2490,0.995413,0.403670,0.802752,-0.179280,1.614385,-0.000238,0.001377,0.000288,-0.000250,0.002482,-0.007410,0.016976,0.112836,80,0.032129,80,0.000000,0.000000
2025-03-19  18:30:00,19994.50,20026.25,19987.75,20011.75,2094,0.945122,0.381098,0.533537,-0.194391,2.027451,-0.000499,0.001815,0.001188,-0.000724,0.003384,-0.006516,0.017892,0.169772,106,0.050621,186,0.000000,1.325000
2025-03-19  19:00:00,20012.25,20018.00,20003.25,20015.50,2327,1.000000,0.567073,0.765244,-0.845657,2.668736,-0.000537,0.001238,0.000425,-0.000537,0.003572,-0.006330,0.018082,0.169772,-407,-0.174903,-221,-2.188172,-0.000000
2025-03-19  19:30:00,20016.75,20035.00,20009.00,20032.50,1855,1.000000,0.586777,0.691460,-0.908778,2.978060,-0.000125,0.001750,0.001275,-0.000125,0.004425,-0.005486,0.018947,0.187888,157,0.084636,-64,-1.344086,-0.710407
2025-03-19  20:00:00,20031.50,20047.75,20011.50,20045.00,2263,0.908213,0.531401,0.606280,-0.800908,3.197705,0.000337,0.002288,0.001899,-0.000137,0.005052,-0.004865,0.019583,0.214286,-123,-0.054353,-187,-2.005376,-0.153846
2025-03-19  20:30:00,20045.00,20057.75,20039.25,20048.25,1794,0.828194,0.374449,0.552863,-0.510646,2.910467,0.000499,0.003077,0.002062,-0.000474,0.005215,-0.004704,0.019748,0.234990,66,0.036789,-121,-1.650538,-0.452489
2025-03-19  21:00:00,20047.50,20057.75,20041.25,20047.25,1364,0.865639,0.275330,0.552863,-0.540730,2.787642,0.000237,0.003592,0.002012,-0.000523,0.005164,-0.004754,0.019697,0.234990,42,0.030792,-79,-1.424731,-0.642534
2025-03-19  21:30:00,20048.50,20049.00,20025.00,20028.00,1563,0.916300,0.519824,0.552863,-0.692740,2.987964,-0.001010,0.001237,0.001050,-0.001483,0.004199,-0.005709,0.018718,0.234990,-181,-0.115803,-260,-2.397849,-0.000000
2025-03-19  22:00:00,20028.25,20078.25,20027.75,20068.00,2795,0.791045,0.451493,0.468284,-0.668894,3.100277,0.000885,0.003162,0.003049,-0.000511,0.006205,-0.003723,0.020753,0.277433,499,0.178533,239,0.000000,-1.919231
2025-03-19  22:30:00,20067.50,20074.50,20057.00,20068.00,1435,0.809701,0.451493,0.468284,-0.597371,2.974643,0.000760,0.003162,0.003049,-0.000511,0.006205,-0.003723,0.020753,0.277433,-69,-0.048084,170,-0.288703,-1.653846
2025-03-19  23:00:00,20068.50,20092.75,20068.50,20080.75,1896,0.784512,0.397306,0.422559,-0.320072,2.823970,0.000997,0.003874,0.003686,-0.000597,0.006844,-0.003090,0.021401,0.307453,68,0.035865,238,-0.004184,-1.915385
2025-03-19  23:30:00,20080.75,20088.75,20077.25,20083.50,1207,0.824916,0.397306,0.422559,-0.311477,2.679427,0.000835,0.004012,0.003824,-0.000460,0.006982,-0.002954,0.021541,0.307453,25,0.020713,263,0.000000,-2.011538
2025-03-20  00:00:00,20083.50,20092.00,20078.00,20086.25,874,0.841751,0.397306,0.422559,-0.318218,2.598205,0.000847,0.004149,0.003961,-0.000323,0.007120,-0.002817,0.021681,0.307453,142,0.162471,405,0.000000,-2.557692
2025-03-20  00:30:00,20086.50,20090.50,20068.50,20080.00,1120,0.868687,0.397306,0.422559,-0.366933,2.545326,0.000336,0.003837,0.003649,-0.000635,0.006806,-0.003128,0.021363,0.307453,34,0.030357,439,0.000000,-2.688462
2025-03-20  01:00:00,20080.00,20081.75,20067.00,20075.50,917,0.877104,0.397306,0.422559,-0.418602,2.533378,0.000050,0.003612,0.003424,-0.000859,0.006581,-0.003351,0.021134,0.307453,-11,-0.011996,428,-0.025057,-2.646154
2025-03-20  01:30:00,20075.50,20090.00,20071.25,20088.00,781,0.882155,0.397306,0.422559,-0.452711,2.522141,0.000635,0.004237,0.004049,-0.000236,0.007208,-0.002730,0.021770,0.307453,85,0.108835,513,0.000000,-2.973077
2025-03-20  02:00:00,20087.75,20089.00,20057.00,20060.25,1731,0.882155,0.400673,0.422559,-0.535138,2.569498,-0.000747,0.002824,0.002662,-0.001617,0.005816,-0.004108,0.020359,0.307453,-69,-0.039861,444,-0.134503,-2.707692
2025-03-20  02:30:00,20061.00,20068.00,20044.00,20050.25,1876,0.875421,0.407407,0.422559,-0.614592,2.732308,-0.001196,0.002274,0.002162,-0.002115,0.005315,-0.004605,0.019850,0.307453,4,0.002132,448,-0.126706,-2.723077
