DateTime,Open,High,Low,Close,Volume,VAHPercent,VALPercent,POCPercent,Skewness,Kurtosis,PriceToVAHPercent,PriceToVALPercent,PriceToPOCPercent,PriceToHODPercent,PriceToLODPercent,PriceToPrevHODPercent,PriceToPrevLODPercent,DayRangePercent,BarDelta,DeltaToVolumePercent,CumDelta,CumDeltaToHODPercent,CumDeltaToLODPercent
2025-03-03  00:00:00,5972.00,5976.25,5970.75,5975.25,3267,0.616541,0.218045,0.360902,0.388305,2.386747,0.001299,0.003527,0.002727,-0.000836,0.004750,0.000000,0.000000,0.000000,-41,-0.012550,-1461,0.000000,0.000000
2025-03-03  00:30:00,5975.00,5979.25,5972.75,5977.25,2952,0.624060,0.187970,0.360902,0.360858,2.227797,0.001592,0.004031,0.003063,-0.000502,0.005087,0.000000,0.000000,0.000000,-56,-0.018970,-1517,0.000000,0.000000
2025-03-03  01:00:00,5977.25,5977.75,5971.75,5974.00,3737,0.661654,0.165414,0.360902,0.263073,2.037952,0.000838,0.003612,0.002517,-0.001045,0.004540,0.000000,0.000000,0.000000,-167,-0.044688,-1684,0.000000,0.000000
2025-03-03  01:30:00,5974.00,5982.25,5972.25,5979.50,5250,0.680851,0.156028,0.340426,0.199999,1.921051,0.001424,0.004536,0.003440,-0.000460,0.005465,0.000000,0.000000,0.000000,96,0.018286,-1588,0.000000,0.000000
2025-03-03  02:00:00,5979.50,5980.75,5964.75,5966.00,6732,0.914894,0.361702,0.737589,0.081013,1.867382,-0.002216,0.001049,-0.001172,-0.002716,0.003195,0.000000,0.000000,0.000000,-682,-0.101307,-2270,0.000000,0.000000
2025-03-03  02:30:00,5966.25,5975.75,5965.75,5971.25,7402,0.893617,0.361702,0.737589,-0.051169,1.860216,-0.001213,0.001930,-0.000293,-0.001839,0.004078,0.000000,0.000000,0.000000,316,0.042691,-1954,0.000000,0.000000
2025-03-03  03:00:00,5971.00,5978.50,5955.75,5960.25,17459,0.886525,0.375887,0.737589,-0.111625,1.894994,-0.003011,0.000000,-0.002135,-0.003678,0.002228,0.000000,0.000000,0.000000,-193,-0.011054,-2147,0.000000,0.000000
2025-03-03  03:30:00,5960.25,5971.25,5957.50,5966.75,13156,0.879433,0.390071,0.510638,-0.071760,2.030581,-0.001882,0.001007,0.000293,-0.002591,0.003321,0.000000,0.000000,0.000000,-244,-0.018547,-2391,0.000000,0.000000
2025-03-03  04:00:00,5967.00,5972.75,5962.25,5971.50,11203,0.865248,0.397163,0.510638,-0.095278,2.150150,-0.001004,0.001761,0.001090,-0.001797,0.004120,0.000000,0.000000,0.000000,225,0.020084,-2166,0.000000,0.000000
2025-03-03  04:30:00,5971.50,5982.50,5971.50,5982.00,8407,0.880282,0.401408,0.507042,-0.099125,2.139771,0.000627,0.003481,0.002850,-0.000084,0.005885,0.000000,0.000000,0.000000,207,0.024622,-1959,0.000000,0.000000
2025-03-03  05:00:00,5982.00,5983.50,5974.75,5976.75,6924,0.863014,0.390411,0.493151,-0.127259,2.095626,-0.000293,0.002600,0.001970,-0.001128,0.005003,0.000000,0.000000,0.000000,-138,-0.019931,-2097,0.000000,0.000000
2025-03-03  05:30:00,5977.00,5982.75,5976.25,5982.00,7100,0.863014,0.376712,0.493151,-0.119012,2.066992,0.000585,0.003565,0.002850,-0.000251,0.005885,0.000000,0.000000,0.000000,348,0.049014,-1749,0.000000,0.000000
2025-03-03  06:00:00,5982.00,5986.50,5980.75,5986.25,6717,0.797468,0.329114,0.455696,-0.047927,2.112036,0.001296,0.004404,0.003562,-0.000042,0.006600,0.000000,0.000000,0.000000,-297,-0.044216,-2046,0.000000,0.000000
2025-03-03  06:30:00,5986.50,5989.25,5982.50,5988.50,5447,0.745562,0.295858,0.426036,0.008739,2.142588,0.001673,0.004866,0.003940,-0.000125,0.006978,0.000000,0.000000,0.000000,-117,-0.021480,-2163,0.000000,0.000000
2025-03-03  07:00:00,5988.25,6000.50,5986.25,5994.50,20087,0.588785,0.186916,0.336449,0.539139,2.735422,0.002676,0.006295,0.004946,-0.001000,0.007987,0.000000,0.000000,0.000000,1097,0.054612,-1066,0.000000,0.000000
2025-03-03  07:30:00,5994.50,5995.75,5989.75,5992.00,12685,0.598131,0.158879,0.336449,0.408385,2.303753,0.002174,0.006129,0.004526,-0.001417,0.007567,0.000000,0.000000,0.000000,-363,-0.028616,-1429,0.000000,0.000000
2025-03-03  08:00:00,5991.75,5993.25,5984.50,5989.50,14235,0.635514,0.135514,0.336449,0.251259,2.074724,0.001421,0.005920,0.004107,-0.001833,0.007146,0.000000,0.000000,0.000000,-263,-0.018476,-1692,0.000000,0.000000
2025-03-03  08:30:00,5989.50,5989.50,5980.25,5985.25,22377,0.771028,0.261682,0.719626,0.067424,2.018944,-0.000501,0.004068,-0.000042,-0.002541,0.006432,0.000000,0.000000,0.000000,19,0.000849,-1673,0.000000,0.000000
2025-03-03  09:00:00,5985.25,5992.75,5982.75,5984.75,29789,0.934579,0.397196,0.696262,-0.144017,1.930431,-0.002043,0.002765,0.000084,-0.002625,0.006348,0.000000,0.000000,0.000000,837,0.028098,-836,0.000000,0.000000
2025-03-03  09:30:00,5984.75,5997.00,5947.75,5951.50,223125,0.724299,0.205607,0.350467,-0.146086,2.085497,-0.005722,-0.001091,-0.002389,-0.008166,0.000757,0.000000,0.000000,0.000000,-7563,-0.033896,-8399,0.000000,0.000000
2025-03-03  10:00:00,5951.50,5964.75,5930.50,5964.00,229870,0.685714,0.135714,0.278571,0.001673,1.867694,-0.002425,0.004040,0.002353,-0.006083,0.005649,0.000000,0.000000,0.000000,-1594,-0.006934,-9993,0.000000,0.000000
2025-03-03  10:30:00,5964.25,5974.75,5945.00,5947.25,162307,0.642857,0.150000,0.435714,0.180000,2.117939,-0.004728,0.001052,-0.002307,-0.008874,0.002824,0.000000,0.000000,0.000000,1845,0.011367,-8148,0.000000,0.000000
2025-03-03  11:00:00,5947.25,5968.75,5945.75,5947.25,128281,0.603571,0.150000,0.364286,0.370944,2.258993,-0.004269,0.001052,-0.001469,-0.008874,0.002824,0.000000,0.000000,0.000000,1001,0.007803,-7147,0.000000,0.000000
2025-03-03  11:30:00,5947.00,5957.50,5934.50,5953.50,114254,0.571429,0.121429,0.278571,0.437477,2.311681,-0.002847,0.002441,0.000588,-0.007833,0.003878,0.000000,0.000000,0.000000,618,0.005409,-6529,0.000000,0.000000
2025-03-03  12:00:00,5953.50,5964.75,5950.00,5960.75,65340,0.553571,0.128571,0.364286,0.487087,2.439541,-0.001424,0.003578,0.000798,-0.006624,0.005101,0.000000,0.000000,0.000000,706,0.010805,-5823,0.000000,0.000000
2025-03-03  12:30:00,5961.00,5965.50,5937.25,5943.25,78378,0.535714,0.132143,0.364286,0.535187,2.534487,-0.004147,0.000589,-0.002141,-0.009541,0.002150,0.000000,0.000000,0.000000,-1290,-0.016459,-7113,0.000000,0.000000
2025-03-03  13:00:00,5943.25,5944.75,5901.50,5904.25,156786,0.709596,0.358586,0.550505,-0.219776,3.085049,-0.011303,-0.005516,-0.008689,-0.016040,0.000466,0.000000,0.000000,0.000000,-13076,-0.083400,-20189,0.000000,0.000000
2025-03-03  13:30:00,5904.25,5924.25,5897.75,5914.75,170866,0.798054,0.381995,0.566910,-0.431912,2.661433,-0.010870,-0.003748,-0.006926,-0.014290,0.002882,0.000000,0.000000,0.000000,1338,0.007831,-18851,0.000000,0.000000
2025-03-03  14:00:00,5914.50,5925.50,5905.25,5908.25,96652,0.844282,0.374696,0.566910,-0.313690,2.339689,-0.012741,-0.004717,-0.008017,-0.015374,0.001780,0.000000,0.000000,0.000000,948,0.009808,-17903,0.000000,0.000000
2025-03-03  14:30:00,5908.00,5929.50,5882.50,5883.50,166371,0.942797,0.455508,0.622881,-0.322498,2.258398,-0.018394,-0.008886,-0.012173,-0.019498,0.000170,0.000000,0.000000,0.000000,-1369,-0.008229,-19272,0.000000,0.000000
2025-03-03  15:00:00,5883.75,5884.25,5831.00,5834.75,252450,0.997050,0.522124,0.737463,-0.805069,2.886768,-0.027542,-0.014317,-0.020358,-0.027623,0.000643,0.000000,0.000000,0.000000,-516,-0.002044,-19788,0.000000,0.000000
2025-03-03  15:30:00,5834.50,5864.25,5821.75,5862.75,308674,0.997203,0.489510,0.751049,-0.574456,2.083442,-0.022875,-0.007869,-0.015656,-0.022956,0.007043,0.000000,0.000000,0.000000,8420,0.027278,-11368,0.000000,0.000000
2025-03-03  16:00:00,5863.00,5872.00,5861.00,5870.00,54966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021748,0.008288,0.000000,2226,0.040498,0,0.000000,0.000000
2025-03-03  18:00:00,5874.00,5880.75,5867.50,5878.25,9206,0.528302,0.056604,0.301887,0.532012,2.358024,0.000638,0.001704,0.001150,-0.000425,0.001832,-0.020373,0.009705,0.074126,-6,-0.000652,-6,-0.000000,-0.000000
2025-03-03  18:30:00,5878.50,5881.00,5868.00,5870.25,13190,0.796296,0.240741,0.629630,0.150522,1.829838,-0.001361,-0.000085,-0.000979,-0.001828,0.000469,-0.021707,0.008331,0.075524,-418,-0.031691,-424,69.666667,-0.000000
2025-03-03  19:00:00,5870.25,5877.00,5866.00,5873.75,7290,0.783333,0.283333,0.666667,0.203160,2.033554,-0.000681,0.000596,-0.000383,-0.001233,0.001321,-0.021123,0.008932,0.083916,126,0.017284,-298,48.666667,-0.297170
2025-03-03  19:30:00,5873.75,5879.50,5861.50,5877.00,9459,0.858974,0.435897,0.743590,-0.060063,2.522408,-0.000213,0.001193,0.000170,-0.000680,0.002644,-0.020582,0.009490,0.109091,-91,-0.009620,-389,63.833333,-0.082547
2025-03-03  20:00:00,5877.25,5881.50,5866.00,5867.50,8979,0.837500,0.412500,0.725000,0.030895,2.365599,-0.001829,-0.000383,-0.001447,-0.002380,0.001024,-0.022165,0.007858,0.111888,71,0.007907,-318,52.000000,-0.250000
2025-03-03  20:30:00,5867.75,5870.00,5859.50,5861.25,10460,0.852273,0.397727,0.750000,-0.102076,2.365070,-0.002892,-0.001193,-0.002510,-0.003443,0.000299,-0.023206,0.006785,0.123077,-524,-0.050096,-842,139.333333,-0.000000
2025-03-03  21:00:00,5861.75,5869.75,5859.75,5869.00,6502,0.852273,0.363636,0.750000,-0.030937,2.260120,-0.001574,0.000256,-0.001191,-0.002125,0.001621,-0.021915,0.008116,0.123077,58,0.008920,-784,129.666667,-0.068884
2025-03-03  21:30:00,5868.75,5873.75,5867.75,5871.00,4112,0.738636,0.261364,0.545455,-0.053975,2.386400,-0.000808,0.000980,-0.000085,-0.001785,0.001963,-0.021582,0.008460,0.123077,-50,-0.012160,-834,138.000000,-0.009501
2025-03-03  22:00:00,5871.00,5877.75,5867.00,5875.25,6276,0.750000,0.318182,0.545455,-0.126827,2.407566,-0.000128,0.001492,0.000639,-0.001063,0.002688,-0.020873,0.009190,0.123077,-8,-0.001275,-842,139.333333,-0.000000
2025-03-03  22:30:00,5875.00,5875.75,5869.75,5874.00,3191,0.750000,0.318182,0.545455,-0.166052,2.485060,-0.000340,0.001278,0.000426,-0.001275,0.002475,-0.021082,0.008975,0.123077,-27,-0.008461,-869,143.833333,-0.000000
2025-03-03  23:00:00,5873.75,5878.00,5870.25,5876.75,4085,0.750000,0.329545,0.545455,-0.230201,2.517167,0.000128,0.001705,0.000894,-0.000808,0.002944,-0.020623,0.009447,0.123077,203,0.049694,-666,110.000000,-0.233602
2025-03-03  23:30:00,5877.00,5877.75,5868.50,5870.00,4716,0.750000,0.329545,0.545455,-0.221121,2.596882,-0.001021,0.000554,-0.000255,-0.001955,0.001792,-0.021748,0.008288,0.123077,-96,-0.020356,-762,126.000000,-0.123130
2025-03-04  00:00:00,5870.25,5884.00,5859.25,5879.50,16170,0.686869,0.303030,0.494949,-0.139141,2.606796,0.000553,0.002173,0.001363,-0.000765,0.003456,-0.020165,0.009920,0.138462,342,0.021150,-420,69.000000,-0.516686
2025-03-04  00:30:00,5879.75,5880.25,5875.75,5877.75,3707,0.696970,0.303030,0.494949,-0.181524,2.528651,0.000213,0.001875,0.001064,-0.001062,0.003157,-0.020457,0.009619,0.138462,107,0.028864,-313,51.166667,-0.639816
2025-03-04  01:00:00,5877.75,5881.50,5869.00,5879.00,6072,0.707071,0.313131,0.494949,-0.206932,2.521268,0.000383,0.002045,0.001277,-0.000850,0.003371,-0.020248,0.009834,0.138462,80,0.013175,-233,37.833333,-0.731876
2025-03-04  01:30:00,5879.00,5881.50,5870.75,5878.25,5021,0.717172,0.313131,0.494949,-0.243924,2.521087,0.000213,0.001918,0.001150,-0.000977,0.003243,-0.020373,0.009705,0.138462,71,0.014141,-162,26.000000,-0.813579
2025-03-04  02:00:00,5878.25,5879.25,5861.75,5865.75,8456,0.727273,0.303030,0.494949,-0.168194,2.333047,-0.001957,-0.000170,-0.000979,-0.003102,0.001109,-0.022456,0.007558,0.138462,-72,-0.008515,-234,38.000000,-0.730725
2025-03-04  02:30:00,5865.75,5868.50,5860.00,5863.25,7981,0.686869,0.232323,0.494949,-0.097379,2.199009,-0.002212,-0.000298,-0.001405,-0.003527,0.000683,-0.022873,0.007128,0.138462,-51,-0.006390,-285,46.500000,-0.672037
2025-03-04  03:00:00,5863.00,5871.00,5856.50,5869.50,16421,0.709091,0.263636,0.490909,-0.056414,2.210892,-0.001106,0.000981,-0.000085,-0.002464,0.002220,-0.021832,0.008202,0.153846,-367,-0.022349,-652,107.666667,-0.249712
2025-03-04  03:30:00,5869.50,5878.50,5862.25,5867.75,12590,0.781818,0.363636,0.709091,-0.091434,2.188495,-0.001744,0.000213,-0.001404,-0.002762,0.001921,-0.022123,0.007901,0.153846,394,0.031295,-258,42.000000,-0.703107
2025-03-04  04:00:00,5867.75,5877.00,5864.75,5869.50,12600,0.718182,0.309091,0.490909,-0.092140,2.253534,-0.001149,0.000767,-0.000085,-0.002464,0.002220,-0.021832,0.008202,0.153846,-32,-0.002540,-290,47.333333,-0.666283
2025-03-04  04:30:00,5869.25,5871.50,5859.50,5863.25,9989,0.690909,0.263636,0.490909,-0.022997,2.199164,-0.002085,-0.000085,-0.001150,-0.003527,0.001153,-0.022873,0.007128,0.153846,-101,-0.010111,-391,64.166667,-0.550058
2025-03-04  05:00:00,5863.00,5866.00,5850.25,5852.75,13491,0.755556,0.377778,0.585185,-0.293522,2.699758,-0.003914,-0.001748,-0.002939,-0.005311,0.000427,-0.024623,0.005325,0.188811,-1019,-0.075532,-1410,234.000000,-0.000000
2025-03-04  05:30:00,5852.50,5858.00,5848.75,5855.75,12395,0.787234,0.404255,0.602837,-0.540630,2.880187,-0.003531,-0.001237,-0.002428,-0.004801,0.001197,-0.024123,0.005840,0.197203,251,0.020250,-1159,192.166667,-0.178014
2025-03-04  06:00:00,5855.75,5860.75,5852.00,5858.75,8166,0.801418,0.404255,0.602837,-0.477507,2.614373,-0.003105,-0.000725,-0.001917,-0.004291,0.001710,-0.023623,0.006355,0.197203,150,0.018369,-1009,167.166667,-0.284397
2025-03-04  06:30:00,5858.75,5861.00,5849.00,5856.00,9882,0.822695,0.404255,0.602837,-0.412038,2.400060,-0.003700,-0.001194,-0.002385,-0.004759,0.001240,-0.024081,0.005883,0.197203,-92,-0.009310,-1101,182.500000,-0.219149
2025-03-04  07:00:00,5855.75,5855.75,5821.00,5822.00,35005,0.932540,0.638889,0.777778,-1.312471,4.437446,-0.009822,-0.006697,-0.008177,-0.010537,0.000172,-0.029748,0.000043,0.352448,-2889,-0.082531,-3990,664.000000,-0.000000
2025-03-04  07:30:00,5822.00,5835.75,5822.00,5823.75,26610,0.936508,0.575397,0.777778,-1.012468,2.902580,-0.009566,-0.005719,-0.007879,-0.010240,0.000472,-0.029456,0.000344,0.352448,-426,-0.016009,-4416,735.000000,-0.000000
2025-03-04  08:00:00,5824.00,5826.50,5812.00,5814.25,41448,0.947917,0.545139,0.805556,-0.737700,2.091669,-0.011224,-0.006323,-0.009497,-0.011854,0.000387,-0.031039,-0.001288,0.402797,-1172,-0.028276,-5588,930.333333,-0.000000
2025-03-04  08:30:00,5814.25,5828.50,5813.50,5820.75,47356,0.989583,0.284722,0.805556,-0.379030,1.522212,-0.010623,-0.002015,-0.008390,-0.010749,0.001506,-0.029956,-0.000172,0.402797,644,0.013599,-4944,823.000000,-0.115247
2025-03-04  09:00:00,5820.50,5835.75,5817.75,5819.00,73448,0.750000,0.000000,0.145833,-0.009999,1.328622,-0.008012,0.001204,-0.000601,-0.011047,0.001204,-0.030247,-0.000472,0.402797,-1804,-0.024562,-6748,1123.666667,-0.000000
2025-03-04  09:30:00,5819.00,5824.25,5778.00,5779.00,389445,0.528302,0.106132,0.417453,0.519537,2.020855,-0.009427,-0.001771,-0.007428,-0.017845,0.000173,-0.036914,-0.007343,0.593007,-6181,-0.015871,-12929,2153.833333,-0.000000
2025-03-04  10:00:00,5779.00,5783.75,5744.00,5767.00,327216,0.696429,0.144643,0.558929,0.181502,2.122845,-0.012754,0.000477,-0.009489,-0.019884,0.004004,-0.038913,-0.009404,0.783217,4762,0.014553,-8167,1360.166667,-0.368319
2025-03-04  10:30:00,5766.75,5782.75,5755.50,5762.50,242523,0.535714,0.001786,0.169643,0.471223,2.159360,-0.009710,0.003177,-0.000910,-0.020649,0.003221,-0.039663,-0.010177,0.783217,4651,0.019178,-3516,585.000000,-0.728053
2025-03-04  11:00:00,5762.75,5773.00,5744.75,5751.50,185278,0.514286,0.001786,0.169643,0.603388,2.252302,-0.011090,0.001262,-0.002817,-0.022519,0.001306,-0.041497,-0.012067,0.783217,1068,0.005764,-2448,407.000000,-0.810658
2025-03-04  11:30:00,5751.50,5787.50,5751.00,5781.50,181646,0.485714,0.005357,0.105357,0.753253,2.475305,-0.005248,0.006397,0.003951,-0.017420,0.006529,-0.036497,-0.006914,0.783217,5898,0.032470,3450,0.000000,-1.266842
2025-03-04  12:00:00,5781.25,5807.25,5774.75,5800.25,133392,0.475000,0.023214,0.105357,0.814387,2.674878,-0.001764,0.009222,0.007206,-0.014234,0.009793,-0.033372,-0.003693,0.783217,3260,0.024439,6710,0.000000,-1.518988
2025-03-04  12:30:00,5800.00,5803.50,5781.00,5786.75,141806,0.460714,0.025000,0.105357,0.850644,2.873805,-0.003745,0.006829,0.004862,-0.016528,0.007443,-0.035622,-0.006012,0.783217,-2174,-0.015331,4536,-0.323994,-1.350839
2025-03-04  13:00:00,5786.75,5822.50,5782.25,5797.00,145355,0.462500,0.030357,0.105357,0.820246,2.958847,-0.002023,0.008481,0.006642,-0.014786,0.009227,-0.033914,-0.004251,0.783217,2255,0.015514,6791,0.000000,-1.525253
2025-03-04  13:30:00,5797.00,5830.25,5791.25,5824.50,117359,0.473214,0.030357,0.105357,0.757216,2.943692,0.002453,0.013265,0.011417,-0.010112,0.014015,-0.029331,0.000472,0.783217,3525,0.030036,10316,0.000000,-1.797896
2025-03-04  14:00:00,5824.25,5851.00,5823.50,5836.00,140218,0.500000,0.030357,0.105357,0.583213,2.553310,0.003784,0.015266,0.013414,-0.008158,0.016017,-0.027414,0.002448,0.783217,706,0.005035,11022,0.000000,-1.852502
2025-03-04  14:30:00,5836.00,5853.25,5830.00,5850.50,111877,0.519643,0.030357,0.105357,0.463998,2.322135,0.005802,0.017788,0.015932,-0.005693,0.018541,-0.024998,0.004938,0.783217,1247,0.011146,12269,0.000000,-1.948952
2025-03-04  15:00:00,5850.25,5875.75,5843.50,5860.25,125903,0.542857,0.030357,0.105357,0.382395,2.107138,0.006916,0.019484,0.017625,-0.004036,0.020239,-0.023373,0.006613,0.783217,1699,0.013495,13968,0.000000,-2.080362
2025-03-04  15:30:00,5860.25,5862.00,5768.25,5790.75,382204,0.569643,0.076786,0.328571,0.378496,2.196997,-0.005666,0.006256,0.000130,-0.015848,0.008139,-0.034955,-0.005325,0.783217,804,0.002104,14772,0.000000,-2.142548
2025-03-04  16:00:00,5791.00,5819.00,5790.50,5810.75,91378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012449,0.011621,0.000000,1278,0.013986,0,0.000000,0.000000
2025-03-04  18:00:00,5832.00,5836.25,5823.25,5836.00,8826,0.865385,0.423077,0.673077,-0.358431,2.185181,0.000257,0.001244,0.000686,-0.000043,0.002189,-0.008158,0.016017,0.092857,494,0.055971,494,0.000000,0.000000
2025-03-04  18:30:00,5835.75,5838.00,5829.50,5834.00,5322,0.830508,0.440678,0.593220,-0.525723,2.667456,-0.000257,0.000729,0.000343,-0.000685,0.001846,-0.008498,0.015669,0.105357,-286,-0.053739,208,-0.578947,0.000000
2025-03-04  19:00:00,5834.25,5836.75,5821.25,5826.75,9657,0.880597,0.507463,0.641791,-0.612128,2.474477,-0.001585,-0.000515,-0.000900,-0.001927,0.000945,-0.009730,0.014406,0.119643,-225,-0.023299,-17,-1.034413,-0.000000
2025-03-04  19:30:00,5826.75,5828.25,5814.75,5826.50,8577,0.924731,0.483871,0.741935,-0.547973,2.490848,-0.001671,0.000086,-0.000943,-0.001970,0.002021,-0.009772,0.014363,0.166071,147,0.017139,130,-0.736842,-8.647059
2025-03-04  20:00:00,5826.75,5828.00,5817.75,5823.50,9637,0.731183,0.150538,0.462366,-0.115682,2.116102,-0.001415,0.000902,-0.000343,-0.002484,0.001505,-0.010282,0.013841,0.166071,75,0.007783,205,-0.585020,-13.058824
2025-03-04  20:30:00,5823.50,5828.50,5808.00,5820.00,15317,0.800000,0.341667,0.583333,-0.420155,2.822199,-0.002058,0.000301,-0.000944,-0.003083,0.002066,-0.010877,0.013231,0.214286,-59,-0.003852,146,-0.704453,-9.588235
2025-03-04  21:00:00,5820.00,5822.00,5810.75,5813.25,9677,0.666667,0.150000,0.583333,-0.164040,2.234206,-0.002531,0.000129,-0.002103,-0.004239,0.000904,-0.012024,0.012056,0.214286,-99,-0.010230,47,-0.904858,-3.764706
2025-03-04  21:30:00,5813.75,5823.00,5807.75,5814.00,7705,0.669421,0.165289,0.586777,-0.062247,2.153023,-0.002402,0.000215,-0.001974,-0.004111,0.001076,-0.011897,0.012187,0.216071,315,0.040883,362,-0.267206,-22.294118
2025-03-04  22:00:00,5814.25,5832.75,5809.00,5826.50,10345,0.669421,0.165289,0.586777,-0.084358,2.139999,-0.000257,0.002365,0.000172,-0.001970,0.003228,-0.009772,0.014363,0.216071,339,0.032769,701,0.000000,-42.235294
2025-03-04  22:30:00,5826.50,5830.50,5815.75,5828.75,10778,0.702479,0.231405,0.586777,-0.107655,2.259524,-0.000043,0.002408,0.000558,-0.001584,0.003616,-0.009390,0.014755,0.216071,-292,-0.027092,409,-0.416548,-25.058824
2025-03-04  23:00:00,5828.50,5834.00,5825.00,5827.75,6330,0.735537,0.256198,0.586777,-0.209646,2.253281,-0.000386,0.002106,0.000386,-0.001756,0.003444,-0.009560,0.014580,0.216071,314,0.049605,723,0.000000,-43.529412
2025-03-04  23:30:00,5827.50,5828.00,5825.00,5826.75,2322,0.735537,0.256198,0.611570,-0.236905,2.295008,-0.000557,0.001934,0.000086,-0.001927,0.003271,-0.009730,0.014406,0.216071,50,0.021533,773,0.000000,-46.470588
2025-03-05  00:00:00,5827.00,5829.00,5817.50,5817.75,4476,0.719008,0.256198,0.611570,-0.228885,2.344248,-0.002016,0.000387,-0.001459,-0.003469,0.001722,-0.011259,0.012839,0.216071,-438,-0.097855,335,-0.566624,-20.705882
2025-03-05  00:30:00,5818.00,5828.00,5818.00,5827.00,2945,0.702479,0.256198,0.611570,-0.231382,2.388077,-0.000343,0.001977,0.000129,-0.001884,0.003315,-0.009687,0.014450,0.216071,221,0.075042,556,-0.280724,-33.705882
2025-03-05  01:00:00,5827.00,5829.75,5819.00,5819.75,3151,0.710744,0.272727,0.611570,-0.246425,2.429513,-0.001630,0.000645,-0.001116,-0.003126,0.002066,-0.010919,0.013188,0.216071,-179,-0.056807,377,-0.512290,-23.176471
2025-03-05  01:30:00,5819.75,5828.50,5818.25,5826.00,3465,0.702479,0.272727,0.636364,-0.248735,2.479394,-0.000515,0.001719,-0.000172,-0.002055,0.003142,-0.009857,0.014276,0.216071,-9,-0.002597,368,-0.523933,-22.647059
2025-03-05  02:00:00,5825.75,5832.50,5822.50,5826.00,5703,0.743802,0.322314,0.611570,-0.302355,2.552201,-0.000729,0.001461,-0.000043,-0.002055,0.003142,-0.009857,0.014276,0.216071,563,0.098720,931,0.000000,-55.764706
2025-03-05  02:30:00,5825.75,5827.00,5821.00,5822.00,6524,0.727273,0.322314,0.586777,-0.314377,2.676024,-0.001329,0.000774,-0.000601,-0.002741,0.002454,-0.010537,0.013579,0.216071,322,0.049356,1253,0.000000,-74.705882
