DateTime,Open,High,Low,Close,Delta,CumDelta
2025-04-16  08:00:00,5387.25,5392.25,5382.75,5387.25,-459,149434
2025-04-16  08:30:00,5388.25,5392.00,5373.25,5376.00,-434,149000
2025-04-16  09:00:00,5376.00,5377.50,5363.25,5367.50,-151,148849
2025-04-16  09:30:00,5367.25,5388.75,5348.50,5348.50,-2447,146402
2025-04-16  10:00:00,5348.50,5371.50,5346.00,5367.00,3052,149454
2025-04-16  10:30:00,5367.00,5379.25,5362.50,5372.00,4390,153844
2025-04-16  11:00:00,5372.25,5401.00,5366.50,5396.50,3472,157316
2025-04-16  11:30:00,5396.50,5397.25,5363.00,5366.75,-5580,151736
2025-04-16  12:00:00,5366.50,5368.25,5356.50,5364.50,-190,151546
2025-04-16  12:30:00,5364.25,5370.25,5354.25,5358.25,-550,150996
2025-04-16  13:00:00,5358.25,5366.50,5351.00,5364.25,1272,152268
2025-04-16  13:30:00,5364.50,5365.50,5287.25,5289.00,-2068,150200
2025-04-16  14:00:00,5289.00,5317.00,5288.50,5308.75,6254,156454
2025-04-16  14:30:00,5308.50,5310.50,5275.00,5276.25,-415,156039
2025-04-16  15:00:00,5276.25,5281.00,5251.00,5254.75,1051,157090
2025-04-16  15:30:00,5254.75,5310.75,5254.75,5305.25,5063,162153
2025-04-16  16:00:00,5305.25,5316.25,5300.50,5315.50,-788,161365
2025-04-16  18:00:00,5308.00,5312.50,5299.25,5307.00,245,161610
2025-04-16  18:30:00,5307.25,5311.00,5303.50,5307.75,-60,161550
2025-04-16  19:00:00,5307.75,5311.25,5296.50,5309.50,298,161848
2025-04-16  19:30:00,5309.75,5310.50,5293.25,5307.75,273,162121
2025-04-16  20:00:00,5307.75,5321.75,5301.25,5314.50,303,162424
2025-04-16  20:30:00,5314.75,5330.75,5312.25,5329.00,832,163256
2025-04-16  21:00:00,5328.50,5329.25,5324.00,5325.25,-328,162928
2025-04-16  21:30:00,5325.50,5331.75,5322.75,5328.75,-35,162893
2025-04-16  22:00:00,5328.50,5335.75,5326.50,5331.75,490,163383
2025-04-16  22:30:00,5331.50,5335.25,5323.75,5334.50,-19,163364
2025-04-16  23:00:00,5334.50,5341.00,5334.25,5339.00,281,163645
2025-04-16  23:30:00,5339.25,5345.50,5335.75,5344.50,-21,163624
2025-04-17  00:00:00,5344.50,5346.50,5343.25,5345.00,-137,163487
2025-04-17  00:30:00,5344.75,5347.00,5343.75,5345.00,152,163639
2025-04-17  01:00:00,5345.00,5346.00,5342.50,5342.75,10,163649
2025-04-17  01:30:00,5342.75,5355.25,5342.25,5350.50,583,164232
2025-04-17  02:00:00,5350.25,5357.50,5345.50,5356.50,33,164265
2025-04-17  02:30:00,5356.50,5357.00,5344.00,5349.25,-545,163720
2025-04-17  03:00:00,5349.25,5371.25,5348.25,5369.50,1049,164769
2025-04-17  03:30:00,5369.75,5370.25,5358.50,5361.50,-522,164247
2025-04-17  04:00:00,5361.75,5362.75,5356.00,5360.25,-189,164058
2025-04-17  04:30:00,5360.00,5362.00,5344.50,5345.50,-1061,162997
2025-04-17  05:00:00,5345.75,5359.00,5341.75,5354.50,190,163187
2025-04-17  05:30:00,5354.50,5357.50,5347.75,5350.00,147,163334
2025-04-17  06:00:00,5349.50,5351.25,5329.25,5335.75,-1823,161511
2025-04-17  06:30:00,5335.75,5338.50,5323.25,5331.00,142,161653
2025-04-17  07:00:00,5331.00,5334.75,5318.50,5329.50,-218,161435
2025-04-17  07:30:00,5329.75,5332.75,5320.50,5329.50,-50,161385
2025-04-17  08:00:00,5329.50,5356.50,5327.00,5332.00,488,161873
2025-04-17  08:30:00,5332.75,5347.50,5330.00,5334.00,1141,163014
2025-04-17  09:00:00,5334.00,5339.00,5317.50,5322.75,1536,164550
2025-04-17  09:30:00,5322.75,5340.25,5309.75,5334.00,-2221,162329
2025-04-17  10:00:00,5334.00,5339.00,5297.75,5299.75,-3472,158857
2025-04-17  10:30:00,5299.50,5309.50,5285.50,5297.25,-3267,155590
2025-04-17  11:00:00,5297.50,5335.75,5296.75,5314.00,-651,154939
2025-04-17  11:30:00,5313.75,5333.50,5311.50,5314.50,635,155574
2025-04-17  12:00:00,5314.50,5346.25,5309.00,5342.00,3153,158727
2025-04-17  12:30:00,5342.00,5351.50,5324.50,5346.75,154,158881
2025-04-17  13:00:00,5346.75,5351.00,5323.25,5323.75,58,158939
2025-04-17  13:30:00,5324.00,5351.00,5323.75,5343.00,519,159458
2025-04-17  14:00:00,5343.00,5359.50,5340.25,5347.25,840,160298
2025-04-17  14:30:00,5347.50,5357.00,5332.25,5332.50,-1033,159265
2025-04-17  15:00:00,5332.75,5335.50,5313.50,5320.50,2000,161265
2025-04-17  15:30:00,5320.50,5332.75,5304.25,5310.75,357,161622
2025-04-17  16:00:00,5310.75,5329.25,5308.50,5326.00,287,161909
2025-04-20  18:00:00,5283.75,5306.75,5279.00,5288.25,69,161978
2025-04-20  18:30:00,5288.25,5290.00,5280.25,5286.50,66,162044
2025-04-20  19:00:00,5286.75,5294.00,5283.50,5285.75,74,162118
2025-04-20  19:30:00,5285.75,5293.75,5284.75,5293.00,163,162281
2025-04-20  20:00:00,5292.75,5303.25,5290.75,5301.75,591,162872
2025-04-20  20:30:00,5302.00,5303.25,5285.50,5286.00,-33,162839
2025-04-20  21:00:00,5286.00,5287.25,5273.00,5279.00,-754,162085
2025-04-20  21:30:00,5279.00,5288.00,5277.25,5280.25,38,162123
2025-04-20  22:00:00,5280.50,5285.25,5276.25,5278.00,-47,162076
2025-04-20  22:30:00,5277.75,5280.50,5259.25,5266.75,-767,161309
2025-04-20  23:00:00,5266.75,5272.25,5264.75,5272.00,259,161568
2025-04-20  23:30:00,5272.00,5272.75,5265.75,5268.00,-195,161373
2025-04-21  00:00:00,5267.75,5273.50,5266.75,5272.75,156,161529
2025-04-21  00:30:00,5273.00,5273.25,5267.00,5268.75,3,161532
2025-04-21  01:00:00,5268.75,5272.50,5267.75,5270.00,192,161724
2025-04-21  01:30:00,5270.00,5276.25,5267.00,5274.75,307,162031
2025-04-21  02:00:00,5274.50,5278.00,5271.25,5273.00,-257,161774
2025-04-21  02:30:00,5273.25,5274.00,5265.75,5270.50,-107,161667
2025-04-21  03:00:00,5270.50,5272.75,5257.25,5259.50,-1464,160203
2025-04-21  03:30:00,5259.75,5262.50,5252.75,5253.75,-386,159817
2025-04-21  04:00:00,5254.00,5261.50,5252.00,5258.25,-57,159760
2025-04-21  04:30:00,5258.25,5261.50,5254.75,5258.00,-86,159674
2025-04-21  05:00:00,5258.25,5259.50,5250.00,5256.25,-655,159019
2025-04-21  05:30:00,5256.00,5257.25,5251.00,5256.75,-76,158943
2025-04-21  06:00:00,5256.50,5260.75,5253.00,5253.75,-64,158879
2025-04-21  06:30:00,5253.75,5263.50,5252.25,5262.50,154,159033
2025-04-21  07:00:00,5262.50,5270.00,5238.50,5246.00,-1913,157120
2025-04-21  07:30:00,5246.25,5248.00,5238.00,5245.50,425,157545
2025-04-21  08:00:00,5245.25,5256.50,5243.75,5255.50,292,157837
2025-04-21  08:30:00,5255.50,5260.75,5252.50,5255.00,-350,157487
2025-04-21  09:00:00,5254.75,5257.75,5249.00,5257.25,-707,156780
2025-04-21  09:30:00,5257.50,5262.50,5220.25,5220.50,-5794,150986
2025-04-21  10:00:00,5220.25,5220.25,5196.50,5201.25,-114,150872
2025-04-21  10:30:00,5201.25,5213.75,5188.25,5190.25,2165,153037
2025-04-21  11:00:00,5190.00,5195.00,5172.00,5174.75,-1342,151695
2025-04-21  11:30:00,5175.00,5177.25,5151.75,5154.25,-30,151665
2025-04-21  12:00:00,5154.25,5166.25,5153.75,5160.25,1157,152822
2025-04-21  12:30:00,5160.50,5176.50,5155.00,5156.25,1666,154488
2025-04-21  13:00:00,5156.25,5161.25,5138.50,5142.75,-1498,152990
2025-04-21  13:30:00,5143.00,5148.50,5130.25,5132.50,1580,154570
2025-04-21  14:00:00,5132.50,5143.00,5127.25,5142.25,1870,156440
2025-04-21  14:30:00,5142.25,5149.75,5130.00,5131.25,-290,156150
2025-04-21  15:00:00,5131.25,5155.50,5130.50,5147.50,2442,158592
2025-04-21  15:30:00,5147.25,5193.00,5147.00,5183.50,1359,159951
2025-04-21  16:00:00,5183.50,5186.00,5174.50,5180.25,-645,159306
2025-04-21  18:00:00,5182.50,5187.50,5171.75,5173.75,-363,158943
2025-04-21  18:30:00,5174.00,5187.00,5174.00,5180.25,89,159032
2025-04-21  19:00:00,5180.25,5185.50,5179.50,5183.75,5,159037
2025-04-21  19:30:00,5184.00,5206.00,5183.00,5205.25,867,159904
2025-04-21  20:00:00,5205.50,5209.25,5202.25,5205.50,622,160526
2025-04-21  20:30:00,5205.50,5207.00,5201.00,5206.00,356,160882
2025-04-21  21:00:00,5205.75,5220.00,5204.50,5217.50,822,161704
2025-04-21  21:30:00,5217.75,5224.25,5212.00,5214.25,139,161843
2025-04-21  22:00:00,5214.00,5218.75,5210.50,5211.25,-45,161798
2025-04-21  22:30:00,5211.00,5216.50,5210.50,5214.00,-2,161796
2025-04-21  23:00:00,5214.25,5216.00,5198.00,5207.50,-248,161548
2025-04-21  23:30:00,5207.25,5213.00,5202.25,5204.00,-66,161482
2025-04-22  00:00:00,5203.75,5205.25,5202.50,5204.50,78,161560
2025-04-22  00:30:00,5204.25,5206.00,5201.00,5204.00,75,161635
2025-04-22  01:00:00,5204.00,5211.00,5201.25,5204.75,100,161735
2025-04-22  01:30:00,5204.75,5209.00,5203.75,5207.00,-29,161706
2025-04-22  02:00:00,5206.75,5218.50,5203.50,5218.00,338,162044
2025-04-22  02:30:00,5218.00,5251.25,5216.75,5248.00,1654,163698
2025-04-22  03:00:00,5248.25,5254.50,5230.50,5236.50,-639,163059
2025-04-22  03:30:00,5236.75,5239.50,5228.50,5231.00,124,163183
2025-04-22  04:00:00,5231.00,5235.50,5224.50,5231.00,500,163683
2025-04-22  04:30:00,5231.00,5240.00,5230.50,5236.75,1660,165343
2025-04-22  05:00:00,5236.75,5239.00,5228.00,5238.00,660,166003
2025-04-22  05:30:00,5238.00,5238.50,5233.00,5233.25,291,166294
2025-04-22  06:00:00,5233.25,5236.50,5229.75,5232.00,535,166829
2025-04-22  06:30:00,5232.25,5237.75,5228.75,5232.25,-112,166717
2025-04-22  07:00:00,5232.25,5234.00,5221.00,5228.25,-104,166613
2025-04-22  07:30:00,5228.50,5232.50,5216.50,5220.25,-524,166089
2025-04-22  08:00:00,5220.00,5229.50,5218.00,5229.25,257,166346
2025-04-22  08:30:00,5229.25,5238.75,5226.50,5238.25,536,166882
2025-04-22  09:00:00,5238.25,5246.25,5236.00,5245.75,2613,169495
2025-04-22  09:30:00,5245.50,5267.50,5236.00,5264.00,4740,174235
2025-04-22  10:00:00,5264.00,5280.00,5262.25,5275.75,-197,174038
2025-04-22  10:30:00,5275.75,5294.50,5267.50,5292.00,374,174412
2025-04-22  11:00:00,5292.00,5303.75,5291.00,5294.75,1141,175553
2025-04-22  11:30:00,5294.75,5311.25,5283.00,5307.50,1483,177036
2025-04-22  12:00:00,5307.50,5339.25,5307.50,5333.75,-3193,173843
2025-04-22  12:30:00,5334.00,5337.25,5315.00,5321.00,-3238,170605
2025-04-22  13:00:00,5321.25,5332.50,5268.50,5271.00,-836,169769
2025-04-22  13:30:00,5271.00,5284.25,5262.25,5263.00,-66,169703
2025-04-22  14:00:00,5263.00,5302.25,5262.25,5299.00,588,170291
2025-04-22  14:30:00,5299.25,5319.75,5298.75,5313.00,436,170727
2025-04-22  15:00:00,5313.00,5317.00,5287.75,5292.25,-2902,167825
2025-04-22  15:30:00,5292.25,5321.00,5287.50,5314.25,908,168733
2025-04-22  16:00:00,5314.50,5332.25,5311.50,5314.25,2383,171116
2025-04-22  18:00:00,5379.75,5416.50,5377.75,5403.50,5678,176794
2025-04-22  18:30:00,5403.50,5417.25,5390.00,5416.50,861,177655
2025-04-22  19:00:00,5416.75,5424.00,5405.50,5408.75,782,178437
2025-04-22  19:30:00,5408.50,5415.00,5404.00,5412.50,934,179371
2025-04-22  20:00:00,5412.75,5414.75,5396.25,5397.25,-303,179068
2025-04-22  20:30:00,5397.25,5398.50,5388.50,5397.25,-135,178933
2025-04-22  21:00:00,5397.00,5403.00,5393.50,5397.50,36,178969
2025-04-22  21:30:00,5397.75,5398.00,5378.00,5382.25,-601,178368
2025-04-22  22:00:00,5382.25,5389.25,5378.75,5387.75,216,178584
2025-04-22  22:30:00,5387.75,5398.50,5387.25,5392.75,-36,178548
2025-04-22  23:00:00,5392.50,5393.00,5387.00,5389.75,-136,178412
2025-04-22  23:30:00,5389.75,5395.50,5387.50,5394.75,189,178601
2025-04-23  00:00:00,5394.50,5401.75,5394.25,5396.50,210,178811
2025-04-23  00:30:00,5396.50,5401.75,5396.00,5398.50,-146,178665
2025-04-23  01:00:00,5398.50,5398.75,5388.00,5397.00,153,178818
2025-04-23  01:30:00,5396.75,5406.25,5395.25,5401.75,310,179128
2025-04-23  02:00:00,5402.00,5409.25,5398.75,5405.00,660,179788
2025-04-23  02:30:00,5405.00,5406.00,5399.00,5400.00,36,179824
2025-04-23  03:00:00,5399.75,5407.00,5392.75,5401.75,-53,179771
2025-04-23  03:30:00,5401.50,5415.00,5400.75,5414.00,1316,181087
2025-04-23  04:00:00,5414.00,5423.75,5412.25,5421.25,1729,182816
2025-04-23  04:30:00,5421.25,5434.25,5420.75,5425.00,815,183631
2025-04-23  05:00:00,5425.25,5431.25,5424.75,5425.75,-373,183258
2025-04-23  05:30:00,5425.75,5428.50,5418.25,5427.50,-194,183064
2025-04-23  06:00:00,5427.50,5436.50,5425.25,5435.75,702,183766
2025-04-23  06:30:00,5435.75,5451.25,5432.75,5447.50,821,184587
2025-04-23  07:00:00,5447.25,5453.75,5439.00,5439.25,48,184635
2025-04-23  07:30:00,5439.25,5443.00,5431.50,5432.00,-635,184000
2025-04-23  08:00:00,5432.25,5442.00,5430.50,5439.25,692,184692
2025-04-23  08:30:00,5439.25,5456.75,5437.75,5455.25,1573,186265
2025-04-23  09:00:00,5455.50,5456.25,5436.00,5450.00,-67,186198
2025-04-23  09:30:00,5450.00,5496.75,5440.75,5482.00,5722,191920
2025-04-23  10:00:00,5482.25,5499.75,5453.50,5485.75,2703,194623
2025-04-23  10:30:00,5485.50,5499.00,5469.25,5472.75,-1413,193210
2025-04-23  11:00:00,5472.50,5483.00,5422.75,5432.50,-4585,188625
2025-04-23  11:30:00,5432.25,5441.50,5401.50,5420.50,469,189094
2025-04-23  12:00:00,5420.50,5422.00,5385.00,5408.75,223,189317
2025-04-23  12:30:00,5408.75,5432.25,5403.25,5428.00,1560,190877
2025-04-23  13:00:00,5427.75,5441.75,5407.50,5428.25,-193,190684
2025-04-23  13:30:00,5428.50,5436.25,5409.00,5429.75,1721,192405
2025-04-23  14:00:00,5429.75,5435.00,5408.75,5411.75,-585,191820
2025-04-23  14:30:00,5411.75,5423.50,5403.50,5409.25,523,192343
2025-04-23  15:00:00,5409.25,5416.00,5386.25,5391.75,-542,191801
2025-04-23  15:30:00,5392.00,5417.25,5383.75,5398.25,15,191816
2025-04-23  16:00:00,5398.50,5408.50,5396.50,5400.75,217,192033
2025-04-23  18:00:00,5409.00,5413.50,5388.75,5397.50,-388,191645
2025-04-23  18:30:00,5397.50,5409.00,5396.00,5406.25,425,192070
2025-04-23  19:00:00,5406.25,5416.25,5404.00,5410.75,348,192418
2025-04-23  19:30:00,5410.25,5415.25,5404.50,5412.00,134,192552
2025-04-23  20:00:00,5411.75,5421.00,5408.25,5411.75,191,192743
2025-04-23  20:30:00,5411.75,5416.50,5410.00,5411.50,-148,192595
2025-04-23  21:00:00,5411.50,5413.75,5403.00,5406.75,-3,192592
2025-04-23  21:30:00,5406.75,5412.50,5397.75,5398.00,244,192836
2025-04-23  22:00:00,5397.50,5404.00,5396.50,5403.50,292,193128
2025-04-23  22:30:00,5403.50,5404.25,5391.00,5392.00,-26,193102
2025-04-23  23:00:00,5391.75,5393.25,5388.00,5390.25,-5,193097
2025-04-23  23:30:00,5390.00,5394.75,5388.25,5392.75,-133,192964
2025-04-24  00:00:00,5393.00,5394.75,5385.25,5387.50,-166,192798
2025-04-24  00:30:00,5387.50,5396.50,5383.25,5394.50,107,192905
2025-04-24  01:00:00,5394.50,5399.50,5389.25,5390.25,180,193085
2025-04-24  01:30:00,5390.00,5396.50,5372.25,5381.25,-819,192266
2025-04-24  02:00:00,5381.25,5397.75,5378.75,5397.25,331,192597
2025-04-24  02:30:00,5397.25,5398.25,5386.25,5390.00,94,192691
2025-04-24  03:00:00,5390.00,5393.00,5374.50,5381.50,-158,192533
2025-04-24  03:30:00,5381.75,5382.00,5368.50,5374.00,-466,192067
2025-04-24  04:00:00,5374.00,5380.25,5365.00,5365.50,-400,191667
2025-04-24  04:30:00,5365.50,5367.25,5355.25,5365.00,-662,191005
2025-04-24  05:00:00,5364.50,5372.00,5364.50,5369.50,-243,190762
2025-04-24  05:30:00,5369.50,5379.25,5369.00,5376.75,188,190950
2025-04-24  06:00:00,5376.75,5385.25,5375.25,5381.75,-10,190940
2025-04-24  06:30:00,5381.75,5409.75,5381.00,5404.75,-207,190733
2025-04-24  07:00:00,5404.50,5405.25,5385.00,5388.00,-718,190015
2025-04-24  07:30:00,5387.75,5403.50,5380.00,5387.50,204,190219
2025-04-24  08:00:00,5387.25,5398.00,5386.50,5392.50,467,190686
2025-04-24  08:30:00,5392.25,5408.25,5388.75,5404.75,1189,191875
2025-04-24  09:00:00,5404.75,5412.50,5400.00,5411.50,592,192467
2025-04-24  09:30:00,5411.75,5441.50,5398.50,5439.50,4627,197094
2025-04-24  10:00:00,5439.75,5469.00,5434.75,5467.75,70,197164
2025-04-24  10:30:00,5467.50,5478.75,5456.00,5470.25,-3765,193399
2025-04-24  11:00:00,5470.25,5484.50,5465.00,5470.50,2153,195552
2025-04-24  11:30:00,5470.50,5484.75,5463.75,5473.25,-771,194781
2025-04-24  12:00:00,5473.25,5495.00,5468.00,5490.50,1505,196286
2025-04-24  12:30:00,5490.25,5504.50,5488.25,5500.00,1968,198254
2025-04-24  13:00:00,5500.25,5500.50,5485.75,5495.75,-867,197387
2025-04-24  13:30:00,5495.75,5502.00,5489.50,5498.75,-1255,196132
2025-04-24  14:00:00,5499.00,5510.25,5496.25,5501.00,339,196471
2025-04-24  14:30:00,5501.25,5514.75,5500.25,5506.75,83,196554
2025-04-24  15:00:00,5506.50,5507.00,5488.75,5494.75,-6231,190323
2025-04-24  15:30:00,5494.50,5520.00,5493.25,5510.50,-817,189506
2025-04-24  16:00:00,5510.50,5541.50,5510.00,5521.75,5641,195147
2025-04-24  18:00:00,5529.00,5535.00,5517.75,5530.50,527,195674
2025-04-24  18:30:00,5530.75,5534.50,5526.25,5530.25,-158,195516
2025-04-24  19:00:00,5530.00,5534.50,5527.50,5530.00,-57,195459
2025-04-24  19:30:00,5530.25,5533.25,5526.50,5528.25,-292,195167
2025-04-24  20:00:00,5528.25,5537.00,5524.00,5534.25,354,195521
2025-04-24  20:30:00,5534.00,5543.00,5531.50,5540.50,692,196213
2025-04-24  21:00:00,5540.25,5542.25,5527.75,5529.25,-163,196050
2025-04-24  21:30:00,5529.25,5540.25,5527.50,5530.00,193,196243
2025-04-24  22:00:00,5529.75,5532.00,5522.75,5523.25,-149,196094
2025-04-24  22:30:00,5523.50,5526.00,5520.25,5524.00,-116,195978
2025-04-24  23:00:00,5524.00,5535.50,5520.75,5528.25,449,196427
2025-04-24  23:30:00,5528.50,5542.00,5528.25,5540.50,147,196574
2025-04-25  00:00:00,5540.25,5553.00,5534.25,5535.75,1787,198361
2025-04-25  00:30:00,5536.25,5540.25,5530.50,5533.00,46,198407
2025-04-25  01:00:00,5533.00,5538.75,5532.25,5534.25,-89,198318
2025-04-25  01:30:00,5534.25,5538.75,5531.25,5534.75,150,198468
2025-04-25  02:00:00,5535.00,5542.25,5532.50,5537.00,38,198506
2025-04-25  02:30:00,5537.00,5549.25,5535.25,5547.50,578,199084
2025-04-25  03:00:00,5547.50,5549.25,5527.75,5532.50,183,199267
2025-04-25  03:30:00,5532.50,5538.75,5523.00,5536.50,72,199339
2025-04-25  04:00:00,5536.50,5544.75,5532.50,5537.25,456,199795
2025-04-25  04:30:00,5537.00,5538.75,5527.50,5532.25,85,199880
2025-04-25  05:00:00,5532.50,5534.50,5518.50,5533.25,-470,199410
2025-04-25  05:30:00,5533.00,5533.25,5523.75,5531.00,185,199595
2025-04-25  06:00:00,5531.00,5536.50,5508.00,5511.75,380,199975
2025-04-25  06:30:00,5511.75,5515.25,5486.75,5489.00,-1176,198799
2025-04-25  07:00:00,5489.00,5511.75,5488.50,5508.75,586,199385
2025-04-25  07:30:00,5508.75,5509.50,5493.50,5498.25,-74,199311
2025-04-25  08:00:00,5498.25,5507.50,5493.00,5498.25,1315,200626
2025-04-25  08:30:00,5497.75,5508.25,5494.00,5496.25,524,201150
2025-04-25  09:00:00,5496.00,5512.00,5489.00,5510.00,1186,202336
2025-04-25  09:30:00,5510.50,5524.75,5490.75,5492.50,2717,205053
2025-04-25  10:00:00,5492.25,5523.25,5482.25,5489.00,-2778,202275
2025-04-25  10:30:00,5489.25,5513.75,5480.25,5508.25,2219,204494
2025-04-25  11:00:00,5508.00,5518.50,5501.75,5507.50,432,204926
2025-04-25  11:30:00,5507.75,5517.00,5500.00,5514.00,361,205287
2025-04-25  12:00:00,5514.25,5529.00,5512.75,5527.00,1500,206787
2025-04-25  12:30:00,5527.00,5535.50,5523.25,5534.75,356,207143
2025-04-25  13:00:00,5534.75,5554.50,5531.50,5553.75,3020,210163
2025-04-25  13:30:00,5553.75,5554.00,5511.25,5523.25,-3711,206452
2025-04-25  14:00:00,5523.00,5545.75,5519.00,5541.75,1467,207919
2025-04-25  14:30:00,5541.75,5551.75,5537.25,5542.50,637,208556
2025-04-25  15:00:00,5542.25,5550.75,5539.25,5540.50,255,208811
2025-04-25  15:30:00,5540.50,5552.75,5531.50,5548.25,3803,212614
2025-04-25  16:00:00,5548.25,5554.25,5545.50,5553.75,810,213424
2025-04-27  18:00:00,5544.00,5547.50,5532.00,5542.75,-90,213334
2025-04-27  18:30:00,5543.25,5543.25,5532.50,5533.25,-471,212863
2025-04-27  19:00:00,5533.25,5534.75,5527.00,5531.50,-74,212789
2025-04-27  19:30:00,5531.50,5534.25,5529.50,5530.75,-136,212653
2025-04-27  20:00:00,5531.00,5534.00,5523.25,5527.50,-160,212493
2025-04-27  20:30:00,5527.25,5530.00,5519.50,5521.50,-339,212154
2025-04-27  21:00:00,5521.75,5526.25,5520.00,5522.00,55,212209
2025-04-27  21:30:00,5522.50,5525.00,5517.75,5524.25,-227,211982
2025-04-27  22:00:00,5524.25,5528.75,5523.00,5527.00,14,211996
2025-04-27  22:30:00,5527.00,5527.50,5519.50,5522.25,-220,211776
2025-04-27  23:00:00,5522.75,5523.75,5516.25,5520.25,-250,211526
2025-04-27  23:30:00,5520.50,5521.00,5517.00,5518.25,-125,211401
2025-04-28  00:00:00,5518.50,5523.00,5518.25,5522.00,27,211428
2025-04-28  00:30:00,5522.00,5523.25,5520.00,5521.00,53,211481
2025-04-28  01:00:00,5521.00,5523.00,5519.25,5519.75,-272,211209
2025-04-28  01:30:00,5519.50,5521.00,5516.50,5519.50,-238,210971
2025-04-28  02:00:00,5519.50,5529.75,5519.50,5529.00,249,211220
2025-04-28  02:30:00,5529.00,5538.75,5527.50,5538.25,363,211583
2025-04-28  03:00:00,5538.50,5544.00,5535.75,5541.50,-147,211436
2025-04-28  03:30:00,5541.25,5541.75,5530.50,5531.25,-319,211117
2025-04-28  04:00:00,5531.50,5535.00,5527.50,5532.50,255,211372
2025-04-28  04:30:00,5532.75,5541.25,5530.25,5540.25,720,212092
2025-04-28  05:00:00,5540.50,5546.75,5536.50,5546.50,649,212741
2025-04-28  05:30:00,5546.50,5549.25,5543.00,5543.50,150,212891
2025-04-28  06:00:00,5543.75,5544.25,5533.75,5538.00,-428,212463
2025-04-28  06:30:00,5538.00,5542.50,5530.50,5533.00,-10,212453
2025-04-28  07:00:00,5532.50,5542.75,5530.00,5541.75,697,213150
2025-04-28  07:30:00,5541.75,5547.50,5540.75,5543.50,-42,213108
2025-04-28  08:00:00,5543.50,5546.00,5533.25,5545.25,109,213217
2025-04-28  08:30:00,5545.00,5554.50,5545.00,5552.00,539,213756
2025-04-28  09:00:00,5552.25,5563.00,5551.25,5556.75,1470,215226
2025-04-28  09:30:00,5557.00,5578.75,5544.25,5545.50,-1490,213736
2025-04-28  10:00:00,5545.50,5564.25,5539.25,5552.25,3821,217557
2025-04-28  10:30:00,5552.50,5561.75,5539.75,5548.00,1841,219398
2025-04-28  11:00:00,5548.25,5555.00,5513.00,5515.25,-2645,216753
2025-04-28  11:30:00,5515.25,5528.50,5513.75,5517.75,-1167,215586
2025-04-28  12:00:00,5517.75,5519.50,5499.75,5503.00,-376,215210
2025-04-28  12:30:00,5503.25,5517.75,5501.75,5507.50,1055,216265
2025-04-28  13:00:00,5507.50,5511.50,5494.25,5496.00,-1646,214619
2025-04-28  13:30:00,5496.25,5521.50,5492.00,5519.75,1198,215817
2025-04-28  14:00:00,5520.00,5531.25,5516.50,5528.50,107,215924
2025-04-28  14:30:00,5528.75,5533.25,5522.75,5530.00,-204,215720
2025-04-28  15:00:00,5530.25,5551.75,5529.00,5549.00,2246,217966
2025-04-28  15:30:00,5549.25,5565.75,5543.25,5551.50,2222,220188
2025-04-28  16:00:00,5551.75,5553.25,5544.50,5544.75,166,220354
2025-04-28  18:00:00,5543.00,5546.50,5538.00,5541.00,-188,220166
2025-04-28  18:30:00,5540.75,5545.00,5537.50,5543.75,33,220199
2025-04-28  19:00:00,5543.75,5552.50,5541.75,5549.75,375,220574
2025-04-28  19:30:00,5549.75,5555.75,5549.75,5555.25,190,220764
2025-04-28  20:00:00,5555.00,5556.25,5546.50,5548.75,-257,220507
2025-04-28  20:30:00,5548.75,5560.00,5548.75,5558.50,622,221129
2025-04-28  21:00:00,5558.25,5561.00,5556.25,5559.00,222,221351
2025-04-28  21:30:00,5558.50,5568.25,5558.00,5567.25,485,221836
2025-04-28  22:00:00,5567.50,5573.75,5567.25,5569.50,293,222129
2025-04-28  22:30:00,5569.25,5572.00,5558.50,5561.00,-287,221842
2025-04-28  23:00:00,5560.50,5565.00,5559.75,5562.50,-115,221727
2025-04-28  23:30:00,5562.50,5563.75,5559.25,5562.25,-41,221686
2025-04-29  00:00:00,5562.75,5567.50,5555.25,5566.00,-98,221588
2025-04-29  00:30:00,5566.25,5567.50,5557.00,5557.25,-38,221550
2025-04-29  01:00:00,5557.25,5561.75,5553.25,5555.75,-173,221377
2025-04-29  01:30:00,5555.75,5559.00,5553.00,5553.75,-232,221145
2025-04-29  02:00:00,5554.00,5556.75,5552.25,5555.25,-70,221075
2025-04-29  02:30:00,5555.25,5561.50,5554.75,5555.75,40,221115
2025-04-29  03:00:00,5555.75,5568.75,5553.25,5568.50,200,221315
2025-04-29  03:30:00,5568.50,5573.75,5565.00,5570.50,714,222029
2025-04-29  04:00:00,5570.50,5571.00,5556.00,5564.50,215,222244
2025-04-29  04:30:00,5564.75,5571.25,5561.50,5566.25,376,222620
2025-04-29  05:00:00,5566.50,5567.75,5558.75,5562.00,-162,222458
2025-04-29  05:30:00,5562.25,5566.50,5559.50,5563.75,148,222606
2025-04-29  06:00:00,5563.50,5567.00,5560.00,5566.25,-155,222451
2025-04-29  06:30:00,5566.50,5566.50,5533.25,5548.00,-2499,219952
2025-04-29  07:00:00,5547.50,5555.50,5547.00,5552.25,-292,219660
2025-04-29  07:30:00,5552.00,5556.75,5548.25,5551.25,-66,219594
2025-04-29  08:00:00,5551.25,5554.50,5540.25,5546.25,-417,219177
